slug,maker,models,family,group,state,condition,hz,level_dbfs
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,3150.0,-128.5
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,40.0,-131.78
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,400.0,-136.23
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,4000.0,-127.49
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,50.0,-133.61
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,500.0,-135.58
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,5000.0,-126.48
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,63.0,-133.12
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,630.0,-134.54
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,6300.0,-125.51
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,80.0,-136.12
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,800.0,-134.18
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,silence,8000.0,-124.28
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,100.0,-135.48
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,1000.0,-132.43
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,10000.0,-123.27
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,125.0,-136.26
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,1250.0,-132.36
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,12500.0,-122.0
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,160.0,-136.07
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,1600.0,-131.47
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,16000.0,-119.92
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,20.0,-131.89
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,200.0,-136.26
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,2000.0,-130.24
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,20000.0,-114.9
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,25.0,-132.86
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,250.0,-137.21
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,2500.0,-129.61
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,31.5,-133.81
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,315.0,-136.52
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,3150.0,-128.77
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,40.0,-132.06
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,400.0,-136.48
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,4000.0,-127.45
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,50.0,-133.43
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,500.0,-135.78
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,5000.0,-126.58
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,63.0,-134.3
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,630.0,-135.22
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,6300.0,-125.59
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,80.0,-135.4
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,800.0,-134.28
nlsbuss_nevo,Waves,Neve 5116 console buss,colour,console-neve,on,under_tone_-12,8000.0,-124.33
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,100.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,1000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,10000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,125.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,1250.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,12500.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,160.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,1600.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,16000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,20.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,2000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,20000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,25.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,250.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,2500.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,31.5,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,315.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,3150.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,40.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,400.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,4000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,50.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,500.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,5000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,63.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,630.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,6300.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,80.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,800.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,silence,8000.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,100.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,1000.0,-161.87
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,10000.0,-167.62
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,125.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,1250.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,12500.0,-171.02
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,160.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,1600.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,16000.0,-170.17
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,20.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,2000.0,-166.52
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,20000.0,-128.43
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,25.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,250.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,2500.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,31.5,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,315.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,3150.0,-166.63
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,40.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,400.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,4000.0,-167.31
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,50.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,500.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,5000.0,-167.82
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,63.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,630.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,6300.0,-165.67
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,80.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,800.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,off,under_tone_-12,8000.0,-170.15
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,100.0,-121.35
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,1000.0,-126.59
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,10000.0,-119.34
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,125.0,-121.56
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,1250.0,-126.49
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,12500.0,-118.36
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,160.0,-121.45
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,1600.0,-126.21
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,16000.0,-116.88
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,20.0,-124.94
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,200.0,-123.4
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,2000.0,-125.43
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,20000.0,-113.63
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,25.0,-122.55
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,250.0,-123.98
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,2500.0,-124.9
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,31.5,-123.51
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,315.0,-123.99
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,3150.0,-124.27
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,40.0,-119.89
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,400.0,-124.86
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,4000.0,-123.14
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,50.0,-121.38
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,500.0,-125.3
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,5000.0,-122.34
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,63.0,-120.51
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,630.0,-126.02
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,6300.0,-121.3
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,80.0,-120.96
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,800.0,-126.36
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,silence,8000.0,-120.29
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,100.0,-121.47
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,1000.0,-126.26
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,10000.0,-119.42
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,125.0,-120.88
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,1250.0,-126.45
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,12500.0,-118.35
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,160.0,-122.5
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,1600.0,-125.99
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,16000.0,-116.86
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,20.0,-123.82
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,200.0,-123.63
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,2000.0,-125.55
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,20000.0,-113.51
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,25.0,-121.42
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,250.0,-123.5
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,2500.0,-125.04
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,31.5,-124.46
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,315.0,-124.27
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,3150.0,-124.2
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,40.0,-121.81
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,400.0,-124.89
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,4000.0,-123.25
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,50.0,-121.83
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,500.0,-125.11
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,5000.0,-122.44
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,63.0,-120.58
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,630.0,-126.11
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,6300.0,-121.44
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,80.0,-120.95
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,800.0,-126.41
nlsbuss_spike,Waves,EMI TG12345 console buss,colour,console-emi,on,under_tone_-12,8000.0,-120.31
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,100.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,1000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,10000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,125.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,1250.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,12500.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,160.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,1600.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,16000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,20.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,200.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,2000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,20000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,25.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,250.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,2500.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,31.5,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,315.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,3150.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,40.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,400.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,4000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,50.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,500.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,5000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,63.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,630.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,6300.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,80.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,800.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,silence,8000.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,100.0,-193.52
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,1000.0,-160.2
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,10000.0,-156.82
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,125.0,-186.53
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,1250.0,-166.93
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,12500.0,-155.67
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,160.0,-183.54
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,1600.0,-171.84
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,16000.0,-154.02
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,20.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,200.0,-183.63
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,2000.0,-162.86
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,20000.0,-125.01
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,25.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,250.0,-184.32
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,2500.0,-176.72
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,31.5,-190.91
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,315.0,-182.68
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,3150.0,-162.78
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,40.0,-200.0
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,400.0,-177.22
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,4000.0,-162.78
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,off,under_tone_-12,50.0,-200.0
