slug,maker,models,group,setting,condition,hz,level_dbfs,rms_dbfs,a_weighted_dbfs
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,under_tone_-12,5000.0,-157.17,-73.6,-81.34
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,under_tone_-12,63.0,-184.77,-73.6,-81.34
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,under_tone_-12,630.0,-184.98,-73.6,-81.34
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,under_tone_-12,6300.0,-155.26,-73.6,-81.34
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,under_tone_-12,80.0,-185.36,-73.6,-81.34
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,under_tone_-12,800.0,-180.43,-73.6,-81.34
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,under_tone_-12,8000.0,-158.92,-73.6,-81.34
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,100.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,1000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,10000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,125.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,1250.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,12500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,160.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,1600.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,16000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,20.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,200.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,2000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,20000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,25.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,250.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,2500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,31.5,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,315.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,3150.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,40.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,400.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,4000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,50.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,5000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,63.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,630.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,6300.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,80.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,800.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,silence,8000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,100.0,-195.21,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,1000.0,-163.37,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,10000.0,-163.11,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,125.0,-195.99,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,1250.0,-187.14,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,12500.0,-165.42,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,160.0,-192.6,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,1600.0,-188.87,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,16000.0,-165.97,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,20.0,-182.92,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,200.0,-197.15,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,2000.0,-163.48,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,20000.0,-113.27,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,25.0,-185.84,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,250.0,-195.28,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,2500.0,-186.81,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,31.5,-188.88,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,315.0,-195.76,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,3150.0,-163.65,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,40.0,-188.97,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,400.0,-196.34,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,4000.0,-163.81,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,50.0,-188.79,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,500.0,-195.61,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,5000.0,-164.29,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,63.0,-193.52,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,630.0,-193.26,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,6300.0,-162.46,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,80.0,-193.37,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,800.0,-187.74,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,under_tone_-12,8000.0,-165.69,-112.02,-121.1
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,100.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,1000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,10000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,125.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,1250.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,12500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,160.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,1600.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,16000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,20.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,200.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,2000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,20000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,25.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,250.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,2500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,31.5,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,315.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,3150.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,40.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,400.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,4000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,50.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,5000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,63.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,630.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,6300.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,80.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,800.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,silence,8000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,100.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,1000.0,-162.87,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,10000.0,-163.77,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,125.0,-199.45,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,1250.0,-194.03,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,12500.0,-166.62,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,160.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,1600.0,-195.85,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,16000.0,-166.53,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,20.0,-191.35,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,200.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,2000.0,-163.09,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,20000.0,-128.69,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,25.0,-195.16,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,250.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,2500.0,-193.33,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,31.5,-195.18,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,315.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,3150.0,-163.34,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,40.0,-198.03,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,400.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,4000.0,-163.37,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,50.0,-197.37,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,500.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,5000.0,-163.99,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,63.0,-197.73,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,630.0,-200.0,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,6300.0,-162.15,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,80.0,-197.05,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,800.0,-194.53,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_0.1_pct,under_tone_-12,8000.0,-166.11,-117.69,-137.06
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,100.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,1000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,10000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,125.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,1250.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,12500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,160.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,1600.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,16000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,20.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,200.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,2000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,20000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,25.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,250.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,2500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,31.5,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,315.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,3150.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,40.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,400.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,4000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,50.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,500.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,5000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,63.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,630.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,6300.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,80.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,800.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,silence,8000.0,-200.0,-200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,100.0,-187.64,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,1000.0,-157.99,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,10000.0,-157.43,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,125.0,-186.78,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,1250.0,-183.79,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,12500.0,-159.54,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,160.0,-188.68,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,1600.0,-184.31,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,16000.0,-160.62,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,20.0,-178.39,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,200.0,-189.28,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,2000.0,-158.34,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,20000.0,-99.34,-99.41,-107.6
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,matched_thd_1_pct,under_tone_-12,25.0,-178.79,-99.41,-107.6
