slug,maker,models,family,group,setting,depth,matched,level_dbfs,hz,magnitude_db,phase_deg,group_delay_ms,ref_1k_db,sweep_check_worst_db
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,123.8,-0.216,-115.9,10.8976,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,1237.9,-0.043,-73.09,10.6918,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,12379.3,-0.041,-16.98,11.008,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,136.3,-0.079,-164.34,10.7057,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,1362.6,-0.018,167.22,10.66,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,13625.8,-0.007,-123.69,10.9171,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,1499.8,-0.024,1.52,10.6677,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,14997.9,0.042,8.83,12.4152,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,150.0,0.079,142.52,10.5203,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,165.1,0.133,85.85,10.4762,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,1650.8,-0.012,140.55,10.6533,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,16508.1,-0.023,-30.87,10.786,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,181.7,0.033,23.37,10.6102,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,1817.0,-0.032,-137.89,10.6772,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,18170.4,-0.025,66.12,10.6682,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,20.0,-1.54,-73.17,11.0659,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,200.0,-0.119,-47.23,10.7941,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,2000.0,-0.034,-119.58,10.6797,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,20000.0,-0.022,-119.55,10.6654,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,22.0,-1.279,-82.72,15.1195,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,220.1,-0.12,-125.61,10.7809,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,2201.4,-0.023,-173.05,10.667,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,24.2,-1.288,-92.06,11.3276,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,242.3,0.033,148.46,10.5908,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,2423.1,-0.015,54.89,10.6569,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,26.7,-1.115,-104.06,11.4069,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,266.7,0.058,56.61,10.5713,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,2667.0,-0.025,-161.78,10.669,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,29.4,-0.902,-114.58,12.8588,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,293.6,-0.089,-47.42,10.7518,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,2935.6,-0.031,-112.53,10.6759,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,32.3,-0.776,-126.5,11.1949,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,323.1,-0.049,-160.82,10.6945,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,3231.2,-0.024,-167.4,10.6674,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,35.6,-0.595,-139.87,10.4319,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,355.7,0.047,74.66,10.5821,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,3556.6,-0.021,22.55,10.6644,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,39.1,-0.4,-154.39,10.1288,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,391.5,-0.083,-63.09,10.7415,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,3914.7,-0.017,87.2,10.6587,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,43.1,-0.195,-169.84,10.1782,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,430.9,0.012,144.52,10.621,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,4308.9,-0.023,14.1,10.666,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,47.4,-0.024,174.96,10.1862,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,474.3,-0.043,-20.76,10.6937,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,4742.7,-0.02,147.64,10.6449,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,52.2,0.158,155.84,10.5048,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,522.0,-0.002,155.8,10.6391,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,5220.3,-0.018,113.9,10.6746,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,57.5,0.263,136.91,10.1331,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,574.6,-0.056,-46.2,10.7088,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,5746.0,-0.026,-104.07,10.6697,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,63.2,0.337,115.49,10.2381,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,632.5,0.018,91.41,10.6164,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,6324.6,-0.037,-165.86,10.3185,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,69.6,0.342,92.63,10.1511,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,696.1,-0.039,-153.5,10.6851,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,6961.4,-0.037,-91.29,10.5133,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,76.6,0.288,66.92,10.3024,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,766.2,-0.053,-61.78,10.7044,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,7662.4,-0.034,96.91,10.5984,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,84.3,0.168,38.14,10.4704,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,843.4,-0.023,1.61,10.6676,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,8433.9,-0.014,14.21,10.8612,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,92.8,0.008,6.06,10.6879,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,928.3,-0.008,35.31,10.6484,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-3.0,9283.2,-0.303,-6.81,2.9563,80.95,-0.4
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,102.2,-0.155,-30.89,10.8538,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,1021.8,-0.01,36.7,10.65,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,10217.9,-0.025,2.83,10.6684,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,112.5,-0.245,-71.21,10.9657,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,1124.7,-0.024,1.56,10.6683,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,11246.8,-0.025,12.67,10.6686,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,123.8,-0.216,-115.91,10.8975,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,1237.9,-0.044,-73.1,10.692,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,12379.3,-0.025,-16.87,10.6693,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,136.3,-0.079,-164.34,10.705,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,1362.6,-0.018,167.22,10.6593,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,13625.8,-0.024,-123.76,10.6669,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,1499.8,-0.025,1.52,10.6684,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,14997.9,-0.025,8.45,10.6689,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,150.0,0.08,142.53,10.5197,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,165.1,0.132,85.85,10.4761,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,1650.8,-0.012,140.55,10.6527,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,16508.1,-0.025,-30.94,10.6691,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,181.7,0.032,23.37,10.6108,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,1817.0,-0.032,-137.89,10.6768,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,18170.4,-0.023,66.11,10.6668,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,20.0,-1.54,-73.17,11.0657,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,200.0,-0.12,-47.23,10.7946,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,2000.0,-0.034,-119.58,10.6794,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,20000.0,-0.023,-119.54,10.6661,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,22.0,-1.279,-82.72,15.1155,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,220.1,-0.12,-125.61,10.7806,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,2201.4,-0.023,-173.05,10.6663,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,24.2,-1.287,-92.07,11.3246,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,242.3,0.033,148.46,10.5902,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,2423.1,-0.016,54.89,10.6572,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,26.7,-1.113,-104.06,11.4129,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,266.7,0.057,56.61,10.5716,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,2667.0,-0.025,-161.78,10.6683,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,29.4,-0.898,-114.57,12.856,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,293.6,-0.09,-47.42,10.7524,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,2935.6,-0.031,-112.53,10.6758,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,32.3,-0.77,-126.53,11.2316,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,323.1,-0.049,-160.82,10.6938,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,3231.2,-0.023,-167.4,10.6667,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,35.6,-0.597,-139.93,10.4006,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,355.7,0.047,74.67,10.5822,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,3556.6,-0.022,22.55,10.6652,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,39.1,-0.396,-154.38,10.2217,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,391.5,-0.083,-63.09,10.7419,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,3914.7,-0.017,87.2,10.6588,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,43.1,-0.195,-169.84,10.191,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,430.9,0.013,144.52,10.6204,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,4308.9,-0.024,14.1,10.667,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,47.4,-0.024,174.96,10.1884,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,474.3,-0.044,-20.76,10.6943,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,4742.7,-0.019,147.63,10.6614,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,52.2,0.159,155.84,10.515,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,522.0,-0.002,155.8,10.6384,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,5220.3,-0.018,113.9,10.6604,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,57.5,0.263,136.91,10.1261,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,574.6,-0.057,-46.21,10.7093,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,5746.0,-0.027,-104.08,10.6713,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,63.2,0.338,115.49,10.2432,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,632.5,0.018,91.41,10.6163,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,6324.6,-0.023,-165.97,10.6658,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,69.6,0.342,92.63,10.1476,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,696.1,-0.039,-153.51,10.6845,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,6961.4,-0.027,-91.42,10.6709,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,76.6,0.287,66.92,10.3012,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,766.2,-0.054,-61.78,10.7048,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,7662.4,-0.02,97.04,10.6626,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,84.3,0.168,38.15,10.4701,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,843.4,-0.024,1.61,10.6683,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,8433.9,-0.024,14.08,10.6679,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,92.8,0.007,6.07,10.6879,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,928.3,-0.009,35.31,10.6489,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.5,full,,-40.0,9283.2,-0.025,-7.02,10.6676,46.223,-0.396
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,102.2,-0.155,-30.89,10.8528,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,1021.8,-0.009,36.7,10.6495,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,10217.9,-0.061,-0.02,9.9585,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,112.5,-0.244,-71.21,10.9652,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,1124.7,-0.024,1.56,10.6676,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,11246.8,0.254,15.11,12.7365,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,123.8,-0.216,-115.9,10.8976,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,1237.9,-0.043,-73.09,10.6918,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,12379.3,-0.038,-17.03,11.1109,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,136.3,-0.079,-164.34,10.7057,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,1362.6,-0.018,167.22,10.66,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,13625.8,-0.001,-123.65,11.0317,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,1499.8,-0.024,1.52,10.6676,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,14997.9,0.048,8.9,12.5363,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,150.0,0.079,142.52,10.5203,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,165.1,0.133,85.85,10.4762,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,1650.8,-0.012,140.55,10.6533,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,16508.1,-0.022,-30.86,10.8102,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,181.7,0.033,23.37,10.6102,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,1817.0,-0.032,-137.89,10.6773,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,18170.4,-0.025,66.12,10.669,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,20.0,-1.54,-73.17,11.0659,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,200.0,-0.119,-47.23,10.794,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,2000.0,-0.034,-119.58,10.6797,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,20000.0,-0.022,-119.55,10.6654,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,22.0,-1.279,-82.72,15.1196,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,220.1,-0.12,-125.61,10.7809,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,2201.4,-0.023,-173.05,10.667,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,24.2,-1.288,-92.06,11.3276,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,242.3,0.033,148.46,10.5909,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,2423.1,-0.015,54.89,10.6569,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,26.7,-1.115,-104.06,11.4068,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,266.7,0.058,56.61,10.5713,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,2667.0,-0.025,-161.78,10.669,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,29.4,-0.902,-114.58,12.8589,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,293.6,-0.089,-47.42,10.7518,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,2935.6,-0.031,-112.53,10.676,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,32.3,-0.776,-126.5,11.1938,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,323.1,-0.049,-160.82,10.6945,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,3231.2,-0.024,-167.4,10.6674,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,35.6,-0.595,-139.86,10.4329,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,355.7,0.047,74.66,10.582,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,3556.6,-0.021,22.55,10.6629,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,39.1,-0.4,-154.39,10.126,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,391.5,-0.083,-63.09,10.7415,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,3914.7,-0.017,87.2,10.6566,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,43.1,-0.196,-169.84,10.1779,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,430.9,0.012,144.52,10.621,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,4308.9,-0.023,14.1,10.6644,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,47.4,-0.024,174.96,10.1862,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,474.3,-0.043,-20.76,10.6936,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,4742.7,-0.021,147.64,10.6253,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,52.2,0.158,155.84,10.5046,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,522.0,-0.002,155.8,10.6391,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,5220.3,-0.016,113.91,10.6903,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,57.5,0.263,136.91,10.1331,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,574.6,-0.056,-46.2,10.7087,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,5746.0,-0.025,-104.06,10.6685,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,63.2,0.337,115.49,10.2376,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,632.5,0.018,91.41,10.6164,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,6324.6,-0.042,-165.81,10.1976,80.266,
aw_drive,Airwindows,distortion,colour,aw-drive,drive_0.75,curve,,-12.0,69.6,0.342,92.63,10.1511,80.266,
